Compagnia,Tratta,Voli,Min,Max,Medio,Cancellazioni,Mesi
WN,HOU -> PHL,12,-5.0,18.0,2.67,0.0,"1,10,2,3"
WN,HOU -> PHX,2114,-13.0,449.0,11.82,0.0085,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,HOU -> PIT,335,-13.0,413.0,16.03,0.006,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,HOU -> RDU,329,-9.0,283.0,19.78,0.0061,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,HOU -> SAN,809,-13.0,514.0,11.18,0.0062,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,HOU -> SAV,249,-14.0,246.0,16.11,0.012,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,HOU -> SJU,105,-5.0,275.0,23.71,0.0095,"1,11,12,2,3,4,5,6,7,8"
WN,HOU -> SMF,357,-12.0,398.0,15.94,0.0028,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,HOU -> SRQ,269,-12.0,347.0,23.15,0.0892,"1,10,11,2,3,4,5,6,7,8,9"
WN,HOU -> TUS,366,-15.0,216.0,13.96,0.0055,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,HOU -> VPS,323,-12.0,261.0,13.31,0.0124,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,HRL -> AUS,635,-14.0,248.0,8.49,0.0047,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,HRL -> DAL,276,-12.0,210.0,8.96,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,IAD -> DEN,868,-12.0,263.0,9.73,0.0023,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,IAD -> PHX,250,-10.0,416.0,16.75,0.004,"10,11,12,4,5,6,7,8,9"
WN,IAH -> DAL,614,-15.0,405.0,11.99,0.0277,"1,2,3,4,5,6,7,8"
WN,IAH -> MCO,244,-14.0,520.0,16.76,0.0123,"1,2,3,4,5,6,7,8"
WN,ICT -> DEN,613,-14.0,210.0,1.22,0.0016,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ICT -> LAS,361,-15.0,224.0,4.56,0.0028,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ICT -> STL,685,-16.0,198.0,2.47,0.0029,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,IND -> BWI,1196,-15.0,397.0,9.4,0.0075,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,IND -> DAL,696,-12.0,472.0,14.5,0.0057,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,IND -> DEN,1481,-15.0,394.0,10.4,0.0047,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,IND -> EUG,1,0.0,0.0,0.0,0.0,12
WN,IND -> HOU,473,-13.0,325.0,6.97,0.0127,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,IND -> LAS,1040,-13.0,345.0,10.86,0.001,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,IND -> MCO,1512,-17.0,405.0,11.96,0.0152,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,IND -> SRQ,160,-13.0,172.0,17.46,0.0938,"1,10,11,2,3,4,5,6,7,8,9"
WN,ISP -> MIA,32,-11.0,48.0,-0.35,0.0313,"11,12"
WN,ISP -> TPA,152,-10.0,254.0,15.49,0.0,"1,11,12,2,3,4,5,6,7,8,9"
WN,JAN -> ATL,574,-15.0,347.0,8.89,0.007,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,JAN -> BWI,309,-16.0,435.0,11.09,0.0032,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,JAN -> HOU,839,-17.0,592.0,12.82,0.0095,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,JAN -> MCO,33,-11.0,98.0,8.47,0.0303,"1,10,11,12,2,3,4,6,7,8"
WN,JAX -> ATL,768,-13.0,211.0,5.15,0.0052,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,JAX -> BNA,902,-12.0,287.0,7.42,0.0078,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,JAX -> BWI,1416,-15.0,603.0,7.8,0.0127,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,JAX -> HOU,344,-13.0,442.0,8.37,0.0203,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,KOA -> HNL,2193,-16.0,474.0,-0.96,0.0064,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,KOA -> LAS,366,-14.0,358.0,-0.72,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,KOA -> LAX,48,-11.0,51.0,2.6,0.0,"3,4,6,7,8"
WN,KOA -> OAK,366,-14.0,248.0,-0.35,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> ALB,77,-6.0,284.0,14.99,0.0,"10,11,12,8,9"
WN,LAS -> AMA,366,-13.0,286.0,7.53,0.0027,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> ATL,719,-12.0,237.0,15.9,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> BHM,367,-8.0,353.0,16.41,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> BOI,1003,-12.0,229.0,12.34,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> BUF,334,-7.0,460.0,16.36,0.003,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> BWI,1498,-11.0,331.0,14.74,0.006,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> BZN,611,-15.0,254.0,15.2,0.0016,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> CMH,741,-9.0,280.0,13.92,0.0027,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> COS,909,-12.0,253.0,13.88,0.0055,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> DEN,3721,-14.0,324.0,12.73,0.0097,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> DSM,366,-15.0,323.0,12.73,0.0082,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> DTW,75,-5.0,102.0,14.95,0.0,"10,11,12,6,7,8,9"
WN,LAS -> ELP,1042,-14.0,307.0,13.04,0.0019,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> FLL,5,0.0,53.0,30.0,0.0,"3,4"
WN,LAS -> GEG,654,-10.0,189.0,12.17,0.0015,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> HNL,517,-10.0,257.0,10.5,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> HOU,2045,-11.0,298.0,13.41,0.0068,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> LBB,366,-12.0,199.0,7.2,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> LGB,2276,-11.0,302.0,11.17,0.007,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> LIH,366,-14.0,234.0,12.33,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> MAF,366,-13.0,211.0,6.52,0.0027,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> MCI,1575,-15.0,346.0,12.93,0.0044,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> MDW,2838,-12.0,426.0,14.16,0.0088,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> MEM,58,-10.0,194.0,9.55,0.0,"10,11,12"
WN,LAS -> MKE,998,-11.0,271.0,15.6,0.007,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> MSY,682,-12.0,237.0,11.55,0.0073,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> OGG,461,-15.0,266.0,11.69,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> OKC,906,-14.0,267.0,14.97,0.0033,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> PIT,589,-11.0,238.0,16.95,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> PSP,706,-13.0,200.0,14.37,0.0014,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> ROC,49,-6.0,106.0,14.1,0.0,"10,11,12"
WN,LAS -> SDF,365,-10.0,168.0,16.8,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> SEA,988,-13.0,342.0,16.67,0.004,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> SFO,1291,-11.0,465.0,28.28,8.0E-4,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> SLC,1573,-13.0,289.0,12.51,0.0019,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> SMF,3597,-14.0,364.0,12.97,0.0044,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAS -> TUL,641,-11.0,310.0,16.43,0.0016,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAX -> ABQ,419,-14.0,181.0,8.16,0.0024,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAX -> ATL,33,-7.0,135.0,11.97,0.0,"3,4,5,6,7,8"
WN,LAX -> AUS,1091,-10.0,235.0,9.64,0.0046,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAX -> BUF,1,16.0,16.0,16.0,0.0,12
WN,LAX -> ELP,399,-12.0,271.0,8.14,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAX -> HNL,517,-13.0,283.0,2.12,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAX -> KOA,47,-12.0,91.0,9.11,0.0,"3,4,6,7,8"
WN,LAX -> MSY,358,-9.0,169.0,7.93,0.0056,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAX -> OAK,2521,-12.0,244.0,9.23,0.0111,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAX -> SAT,476,-9.0,285.0,12.95,0.0021,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAX -> SLC,386,-8.0,161.0,4.18,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LAX -> TUS,401,-10.0,186.0,10.13,0.0025,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LBB -> AUS,321,-14.0,318.0,2.06,0.0031,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LBB -> DAL,1603,-15.0,348.0,6.86,0.0112,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LBB -> DEN,247,-19.0,314.0,6.16,0.004,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LBB -> HOU,100,-14.0,106.0,3.49,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LGA -> ATL,1410,-11.0,343.0,13.46,0.0142,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LGA -> BNA,1493,-12.0,422.0,13.99,0.0208,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LGA -> DAL,1356,-12.0,406.0,17.25,0.017,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LGA -> DEN,1328,-13.0,389.0,18.27,0.0113,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LGA -> MSY,337,-10.0,362.0,14.6,0.0089,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LGA -> TPA,164,-7.0,420.0,24.49,0.0061,"1,2,3,4,5,6,7,8"
WN,LGB -> BNA,369,-11.0,233.0,8.27,0.0054,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LGB -> DAL,637,-13.0,301.0,10.63,0.0047,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LGB -> DEN,1094,-13.0,333.0,9.21,0.0101,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LGB -> ELP,308,-13.0,199.0,6.08,0.0032,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LGB -> HNL,366,-11.0,277.0,7.65,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LGB -> HOU,626,-12.0,293.0,7.49,0.0032,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LGB -> LAS,2275,-15.0,400.0,9.88,0.0066,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LGB -> OAK,1786,-18.0,241.0,4.96,0.0056,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LGB -> OGG,23,-6.0,53.0,10.04,0.0,"3,4,6,7,8"
WN,LGB -> PHX,1437,-15.0,294.0,8.25,0.0021,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LIH -> LAX,48,-13.0,117.0,1.5,0.0,"3,4,6,7,8"
WN,LIH -> SJC,2,-2.0,0.0,-1.0,0.0,1
WN,LIT -> DAL,1013,-14.0,262.0,7.78,0.003,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LIT -> DEN,378,-14.0,194.0,6.27,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LIT -> HOU,33,-13.0,86.0,5.12,0.0,"10,3,4,5,6,7,8,9"
WN,LIT -> LAS,348,-12.0,292.0,11.82,0.0029,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,LIT -> PHX,5,-5.0,152.0,34.6,0.0,"1,11,12"
WN,LIT -> STL,680,-15.0,394.0,5.31,0.0044,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MAF -> AUS,297,-12.0,183.0,4.72,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MAF -> DAL,1465,-20.0,558.0,7.17,0.013,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MAF -> HOU,1313,-14.0,470.0,8.62,0.0122,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MAF -> LAS,366,-15.0,456.0,16.39,0.0027,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCI -> ATL,904,-14.0,330.0,8.27,0.01,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCI -> AUS,830,-11.0,227.0,6.44,0.0048,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCI -> BUF,1,1.0,1.0,1.0,0.0,11
WN,MCI -> BWI,849,-12.0,341.0,10.57,0.0082,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCI -> FLL,424,-10.0,412.0,16.04,0.0118,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCI -> LGA,566,-10.0,418.0,7.22,0.0212,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCI -> MKE,389,-17.0,288.0,10.05,0.0026,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCI -> PNS,133,-13.0,126.0,6.02,0.0,"10,3,4,5,6,7,8,9"
WN,MCI -> RSW,238,-11.0,223.0,8.25,0.0084,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCI -> SAN,469,-9.0,275.0,11.73,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCI -> SAT,317,-11.0,220.0,7.9,0.0063,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCI -> SEA,34,-8.0,132.0,16.94,0.0,"6,7,8,9"
WN,MCI -> SMF,62,-7.0,63.0,7.74,0.0,"10,11,12"
WN,MCI -> SRQ,15,-6.0,158.0,17.8,0.0,"3,4"
WN,MCI -> TPA,583,-15.0,214.0,12.64,0.0292,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCO -> ATL,1698,-15.0,384.0,14.71,0.0141,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCO -> AUS,1843,-13.0,341.0,12.83,0.0119,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCO -> BNA,2092,-15.0,448.0,13.19,0.0186,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCO -> BUF,924,-10.0,390.0,12.92,0.0238,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCO -> BWI,3728,-14.0,415.0,13.63,0.0209,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCO -> CLE,136,-11.0,193.0,18.74,0.0074,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCO -> CMH,1490,-14.0,369.0,15.95,0.0134,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCO -> CVG,131,-12.0,255.0,16.58,0.0076,"1,10,11,12,2,3,4,5,6,7,8"
WN,MCO -> DEN,1923,-11.0,362.0,16.95,0.0161,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCO -> DTW,83,-8.0,191.0,18.95,0.0241,"1,2,3,4,5,6,7,8"
WN,MCO -> ELP,71,-8.0,148.0,20.01,0.0,"1,10,11,12,2,3,4,6,7,8"
WN,MCO -> HOU,1984,-15.0,492.0,16.94,0.0151,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCO -> IAH,238,-11.0,280.0,19.39,0.0126,"1,2,3,4,5,6,7,8"
WN,MCO -> ISP,683,-12.0,327.0,17.01,0.0132,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCO -> LAS,492,-7.0,312.0,15.31,0.0142,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCO -> LGB,22,-4.0,97.0,17.91,0.0,"10,11,6,7,8,9"
WN,MCO -> MHT,499,-11.0,267.0,7.73,0.004,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCO -> OKC,340,-14.0,233.0,15.32,0.0059,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCO -> ORF,370,-10.0,465.0,9.31,0.0108,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCO -> PIT,1454,-14.0,337.0,14.77,0.0117,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCO -> PWM,5,-2.0,43.0,12.8,0.0,"3,4"
WN,MCO -> RDU,729,-10.0,257.0,15.28,0.0082,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCO -> RSW,7,-4.0,44.0,18.29,0.0,1
WN,MCO -> SAT,739,-13.0,261.0,15.05,0.0108,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MCO -> SLC,27,-3.0,91.0,19.59,0.0,"11,12,3,4,6,7,8"
WN,MCO -> STL,1880,-15.0,609.0,13.65,0.0133,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> ALB,711,-10.0,261.0,13.97,0.0014,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> BHM,605,-24.0,447.0,10.99,0.0116,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> BUF,843,-10.0,334.0,13.54,0.0107,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> BZN,121,-7.0,143.0,7.16,0.0,"10,6,7,8,9"
WN,MDW -> CHS,463,-10.0,342.0,9.65,0.0022,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> CLT,813,-9.0,236.0,12.45,0.0037,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> DAL,2223,-12.0,407.0,13.97,0.0139,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> DEN,2804,-14.0,366.0,11.95,0.0139,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> ECP,210,-14.0,336.0,11.6,0.0048,"10,11,3,4,5,6,7,8,9"
WN,MDW -> HOU,1761,-13.0,317.0,11.79,0.0125,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> IAD,12,-7.0,35.0,11.0,0.0,1
WN,MDW -> IAH,418,-11.0,223.0,14.64,0.0191,"1,2,3,4,5,6,7,8"
WN,MDW -> JAX,425,-12.0,221.0,10.03,0.0235,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> LAX,1373,-11.0,306.0,18.31,0.008,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> LGA,2411,-9.0,416.0,14.49,0.0245,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> MCO,2573,-15.0,462.0,13.18,0.019,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> MIA,558,-11.0,288.0,15.86,0.0179,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> MSP,1861,-13.0,352.0,12.19,0.0064,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> OMA,1421,-11.0,249.0,11.14,0.0141,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> ORF,589,-9.0,276.0,13.16,0.0017,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> PBI,5,5.0,66.0,30.4,0.0,"3,4"
WN,MDW -> PDX,603,-9.0,327.0,17.62,0.0033,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> PHL,1433,-10.0,285.0,11.11,0.0077,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> PIT,1180,-15.0,231.0,8.14,0.0153,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> PNS,111,-10.0,145.0,8.41,0.0,"3,4,5,6,7,8,9"
WN,MDW -> PVD,672,-14.0,313.0,14.34,0.0104,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> PWM,152,-8.0,273.0,10.41,0.0,"10,11,6,7,8,9"
WN,MDW -> RIC,427,-10.0,159.0,9.0,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> ROC,374,-9.0,265.0,19.64,0.008,"1,10,2,3,4,5,6,7,8,9"
WN,MDW -> RSW,1103,-10.0,294.0,13.05,0.0218,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> SAN,1043,-10.0,497.0,12.71,0.0115,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> SAT,685,-11.0,476.0,13.44,0.0058,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> SAV,467,-10.0,176.0,9.97,0.0021,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> SDF,1057,-12.0,250.0,10.36,0.0095,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> SFO,291,-8.0,436.0,24.83,0.0034,"10,11,12,6,7,8,9"
WN,MDW -> SMF,623,-8.0,286.0,16.44,0.0048,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> STL,1890,-14.0,246.0,8.47,0.0116,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MDW -> TPA,1511,-10.0,366.0,12.33,0.0232,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MEM -> ATL,452,-13.0,440.0,5.37,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MEM -> DEN,395,-12.0,306.0,13.61,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MEM -> MCO,430,-13.0,570.0,15.7,0.0116,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MHT -> MCO,517,-18.0,363.0,11.95,0.0097,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MHT -> MDW,532,-15.0,319.0,8.4,0.0019,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MIA -> ATL,781,-13.0,328.0,8.33,0.0102,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MIA -> AUS,348,-10.0,572.0,18.93,0.0029,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MIA -> BWI,1294,-15.0,391.0,12.93,0.0131,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MIA -> DEN,326,-11.0,417.0,18.01,0.0215,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MIA -> HOU,683,-11.0,367.0,18.18,0.019,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MIA -> ISP,32,-11.0,214.0,20.53,0.0,"11,12"
WN,MIA -> MCI,5,-7.0,231.0,59.4,0.0,"3,4"
WN,MIA -> STL,430,-11.0,556.0,19.24,0.0093,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MKE -> BNA,778,-12.0,249.0,6.07,0.0077,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MKE -> DAL,400,-13.0,213.0,6.75,0.0075,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MKE -> DCA,682,-12.0,246.0,4.94,0.0103,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MKE -> DEN,1376,-15.0,506.0,7.55,0.0094,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MKE -> FLL,83,-10.0,241.0,8.39,0.0361,"1,11,12,2,3,4,5,6"
WN,MKE -> PHX,1019,-11.0,223.0,8.16,0.0079,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MKE -> SAN,9,-7.0,23.0,4.44,0.0,"6,7,8"
WN,MKE -> SRQ,10,-4.0,312.0,50.33,0.1,"3,4"
WN,MSP -> DAL,80,-8.0,143.0,10.24,0.0,"1,10,11,12,3,4,5,6,7,8,9"
WN,MSP -> FLL,5,-5.0,32.0,8.0,0.0,"3,4"
WN,MSP -> MCI,214,-11.0,483.0,6.56,0.014,"1,10,12,2,3,4,5,6,7,8,9"
WN,MSP -> MDW,1876,-12.0,458.0,9.02,0.0107,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MSP -> PHX,464,-8.0,197.0,2.18,0.0043,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MSP -> RSW,20,-8.0,39.0,4.06,0.15,"11,12,3,4"
WN,MSP -> STL,638,-11.0,424.0,9.45,0.0016,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MSY -> AUS,1313,-15.0,423.0,12.46,0.0061,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MSY -> BNA,1240,-16.0,305.0,10.06,0.0065,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MSY -> BUR,191,-9.0,202.0,11.93,0.0052,"10,11,12,6,7,8,9"
WN,MSY -> BWI,1013,-14.0,500.0,10.35,0.0109,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MSY -> DCA,710,-11.0,442.0,16.48,0.0127,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MSY -> FLL,511,-12.0,325.0,12.49,0.0078,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MSY -> LAS,672,-9.0,273.0,15.18,0.0015,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MSY -> LAX,358,-7.0,347.0,18.2,0.0056,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MSY -> MCO,1492,-15.0,332.0,14.49,0.0141,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MSY -> MIA,208,-14.0,413.0,25.01,0.0096,"1,11,12,2,3,4,5,6,7,8"
WN,MSY -> PHX,465,-10.0,360.0,12.68,0.0065,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MSY -> SAN,328,-10.0,325.0,21.66,0.003,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MSY -> SAT,365,-11.0,474.0,19.38,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MSY -> TPA,817,-13.0,331.0,13.77,0.0184,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MTJ -> AUS,4,-8.0,38.0,4.75,0.0,3
WN,MTJ -> DEN,508,-16.0,342.0,11.07,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MYR -> BNA,586,-14.0,361.0,9.13,0.0034,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MYR -> BWI,1104,-15.0,415.0,6.36,0.0091,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,MYR -> CMH,18,-6.0,199.0,26.61,0.0,"6,7,8"
WN,OAK -> AUS,365,-7.0,278.0,7.43,0.0027,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,OAK -> BUR,2934,-12.0,281.0,8.09,0.0102,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,OAK -> BWI,289,-8.0,241.0,9.27,0.0035,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,OAK -> DAL,653,-9.0,157.0,10.83,0.0046,"1,10,11,12,2,3,4,5,6,7,8,9"
