Compagnia,Tratta,Voli,Min,Max,Medio,Cancellazioni,Mesi
WN,BNA -> BZN,18,-8.0,13.0,-0.44,0.0,"6,7,8"
WN,BNA -> CHS,1494,-12.0,293.0,10.04,0.0067,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> CVG,420,-11.0,152.0,7.43,0.0048,"10,11,12,6,7,8,9"
WN,BNA -> DAL,4824,-13.0,378.0,12.81,0.012,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> FLL,2340,-12.0,280.0,13.23,0.0145,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> GSP,422,-10.0,131.0,9.91,0.0047,"10,11,12,6,7,8,9"
WN,BNA -> HDN,30,-8.0,51.0,2.93,0.0,"1,12,2,3"
WN,BNA -> JAX,1804,-15.0,319.0,10.32,0.01,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> LGA,3002,-14.0,259.0,14.82,0.012,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> MCO,4216,-14.0,325.0,10.07,0.0138,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> MDW,3924,-14.0,306.0,10.18,0.0122,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> MKE,1542,-14.0,270.0,11.35,0.0078,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> MSP,788,-13.0,340.0,13.45,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> OKC,468,-10.0,204.0,10.36,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> OMA,480,-12.0,174.0,5.35,0.0083,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> ORD,1608,-14.0,290.0,8.66,0.0174,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> PIT,1668,-11.0,358.0,10.6,0.006,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> PNS,1776,-14.0,323.0,9.55,0.0023,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> PWM,216,-8.0,194.0,6.27,0.0,"10,11,6,7,8,9"
WN,BNA -> RSW,1084,-11.0,401.0,18.35,0.0129,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> SAV,1426,-11.0,214.0,7.36,0.0056,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> SEA,52,-5.0,55.0,7.23,0.0,"6,7,8,9"
WN,BNA -> SJC,572,-9.0,396.0,18.71,0.0035,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> SNA,36,-6.0,41.0,4.35,0.0556,"1,2,3,4"
WN,BNA -> SRQ,1128,-14.0,210.0,8.68,0.0355,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> STL,2438,-14.0,246.0,7.68,0.0057,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> TPA,3094,-14.0,338.0,11.21,0.0207,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BNA -> VPS,1750,-13.0,332.0,8.81,0.0034,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BOI -> BUR,320,-9.0,153.0,6.29,0.0063,"10,11,12,6,7,8,9"
WN,BOI -> DAL,18,-7.0,31.0,12.56,0.0,"6,7,8"
WN,BOI -> LGB,82,-9.0,66.0,6.78,0.0,"1,10,2,3,4,5,6,7,8,9"
WN,BOI -> OAK,1338,-12.0,382.0,6.01,0.0045,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BOI -> SAN,200,-9.0,225.0,16.74,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BOI -> SJC,744,-11.0,331.0,7.36,0.0054,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BOS -> BNA,1786,-12.0,421.0,12.63,0.0101,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BOS -> BWI,4938,-16.0,453.0,12.41,0.0097,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BOS -> DEN,1716,-10.0,323.0,13.19,0.0047,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BOS -> MDW,2804,-11.0,400.0,16.03,0.0114,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BOS -> STL,1902,-13.0,338.0,11.37,0.0053,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUF -> BWI,3344,-12.0,590.0,7.34,0.0114,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUF -> DEN,704,-12.0,223.0,8.56,0.017,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUF -> FLL,174,-9.0,418.0,23.16,0.0575,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUF -> HOU,2,2.0,2.0,2.0,0.0,10
WN,BUF -> IND,2,-6.0,-6.0,-6.0,0.0,11
WN,BUF -> LAS,714,-10.0,229.0,16.16,0.0112,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUF -> MCI,2,0.0,0.0,0.0,0.0,11
WN,BUF -> MCO,1856,-11.0,297.0,13.17,0.0205,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUF -> MDW,1636,-15.0,253.0,7.0,0.0159,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUF -> PHX,416,-13.0,276.0,9.29,0.0048,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUF -> RSW,118,-10.0,139.0,16.09,0.0847,"1,11,12,2,3,4,5,6"
WN,BUF -> SRQ,86,-11.0,223.0,25.2,0.0698,"1,10,11,12,2,3,4,5,6"
WN,BUF -> TPA,1138,-11.0,315.0,10.1,0.0246,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUR -> BNA,790,-10.0,395.0,4.6,0.0025,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUR -> BOI,320,-13.0,183.0,7.56,0.0,"10,11,12,6,7,8,9"
WN,BUR -> DAL,890,-11.0,224.0,8.63,0.0022,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUR -> MCI,330,-10.0,213.0,13.97,0.0061,"10,11,12,6,7,8,9"
WN,BUR -> MDW,550,-8.0,305.0,8.39,0.0,"1,10,11,12,6,7,8,9"
WN,BUR -> OAK,5840,-14.0,370.0,6.59,0.0123,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BUR -> SFO,64,-10.0,103.0,14.81,0.0,1
WN,BUR -> SLC,510,-10.0,160.0,6.53,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> ABQ,792,-9.0,169.0,14.05,0.0025,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> BDL,3356,-11.0,541.0,17.03,0.0024,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> BHM,658,-10.0,219.0,14.13,0.003,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> CHS,2492,-15.0,319.0,12.32,0.0064,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> CLE,1904,-13.0,347.0,18.01,0.0063,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> CMH,2192,-11.0,475.0,17.62,0.0018,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> CVG,1476,-10.0,255.0,14.87,0.0054,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> FLL,5268,-13.0,365.0,17.1,0.0148,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> GRR,722,-10.0,373.0,8.82,0.0083,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> GSP,1168,-10.0,345.0,14.25,0.0068,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> IND,2380,-11.0,256.0,15.98,0.0076,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> ISP,2522,-12.0,458.0,16.95,0.0095,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> JAN,632,-10.0,291.0,17.48,0.0032,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> LAS,2962,-10.0,285.0,17.27,0.0061,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> MDW,3684,-12.0,471.0,15.04,0.0114,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> MEM,526,-8.0,219.0,12.47,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> MHT,3184,-12.0,400.0,14.71,0.0031,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> MIA,2588,-11.0,622.0,17.02,0.0162,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> MYR,2210,-9.0,333.0,13.62,0.0054,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> ORD,1672,-15.0,249.0,14.94,0.0144,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> ORF,3072,-12.0,301.0,14.4,0.0046,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> PBI,2680,-12.0,392.0,17.85,0.0075,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> PWM,2540,-16.0,385.0,13.65,0.0134,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> RSW,2768,-10.0,380.0,16.01,0.0166,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> SAN,1746,-10.0,234.0,16.72,0.0023,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> SEA,18,0.0,33.0,14.11,0.0,"6,7,8"
WN,BWI -> SJU,1608,-8.0,212.0,18.18,0.005,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> STL,2680,-12.0,289.0,13.1,0.0037,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BWI -> TPA,5234,-12.0,586.0,15.27,0.0233,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BZN -> DAL,52,-6.0,127.0,7.31,0.0,"6,7,8,9"
WN,BZN -> DEN,2490,-15.0,335.0,8.05,0.0056,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,BZN -> LAS,1222,-15.0,326.0,8.08,0.0033,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CHS -> AUS,302,-10.0,253.0,13.55,0.0,"3,4,5,6,7,8"
WN,CHS -> BWI,2494,-15.0,247.0,6.38,0.0072,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CHS -> DAL,644,-10.0,439.0,11.09,0.0062,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CHS -> DEN,680,-10.0,434.0,11.78,0.0029,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CHS -> HOU,462,-10.0,213.0,7.86,0.0087,"1,10,11,12,3,4,5,6,7,8,9"
WN,CHS -> STL,68,-5.0,79.0,10.91,0.0,"10,11,6,7,8,9"
WN,CLE -> LAS,262,-10.0,194.0,13.09,0.0,"10,11,12,3,4,6,7,8,9"
WN,CLE -> PHX,380,-11.0,124.0,7.16,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CLE -> STL,1410,-15.0,280.0,6.91,0.0057,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CLE -> TPA,98,-10.0,218.0,26.42,0.0204,"1,2,3,4,6,7,8"
WN,CLT -> DAL,766,-9.0,440.0,16.0,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CLT -> DEN,242,-9.0,346.0,20.63,0.0,"10,11,12,3,4,5,6,7,8,9"
WN,CLT -> HOU,114,-8.0,175.0,21.26,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CLT -> STL,712,-10.0,197.0,12.32,0.0028,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CMH -> ATL,1504,-14.0,332.0,9.24,0.0053,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CMH -> AUS,702,-13.0,198.0,3.7,0.0028,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CMH -> BWI,2196,-12.0,499.0,7.24,0.0018,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CMH -> DAL,802,-12.0,276.0,13.45,0.01,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CMH -> DCA,712,-16.0,267.0,6.87,0.0028,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CMH -> DEN,1968,-11.0,356.0,10.21,0.0041,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CMH -> FLL,820,-14.0,317.0,17.03,0.0049,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CMH -> LAS,1504,-12.0,229.0,10.31,0.004,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CMH -> MCI,42,-7.0,24.0,-0.9,0.0,"10,12,6,7,8,9"
WN,CMH -> MDW,2708,-17.0,289.0,9.18,0.0133,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CMH -> MYR,36,-6.0,53.0,7.44,0.0,"6,7,8"
WN,CMH -> OMA,2,0.0,0.0,0.0,0.0,10
WN,CMH -> PDX,2,6.0,6.0,6.0,0.0,10
WN,CMH -> SAN,18,-7.0,293.0,73.78,0.0,"6,7,8"
WN,CMH -> SRQ,318,-14.0,252.0,11.45,0.0818,"1,10,11,2,3,4,5,6,7,8,9"
WN,CMH -> TPA,1696,-12.0,355.0,11.74,0.0224,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,COS -> DEN,2396,-14.0,460.0,10.26,0.0092,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,COS -> LGB,390,-11.0,201.0,4.6,0.0051,"1,2,3,4,5,6,7,8"
WN,COS -> MDW,808,-12.0,227.0,9.93,0.0124,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,COS -> PHX,1952,-13.0,359.0,9.3,0.0041,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CRP -> HOU,2310,-15.0,603.0,9.36,0.0113,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,CVG -> BNA,420,-11.0,245.0,9.08,0.0048,"10,11,12,6,7,8,9"
WN,CVG -> MCO,262,-8.0,150.0,9.74,0.0076,"1,10,11,12,2,3,4,5,6,7,8"
WN,DAL -> AMA,2548,-13.0,517.0,12.87,0.0071,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> ATL,3382,-10.0,495.0,16.22,0.0083,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> AUS,5020,-13.0,372.0,11.2,0.0124,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> BNA,4810,-14.0,363.0,11.81,0.0108,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> BOS,78,-5.0,194.0,17.62,0.0,"10,12,6,7,8,9"
WN,DAL -> BUF,18,-5.0,32.0,2.22,0.0,"6,7,8"
WN,DAL -> BWI,3648,-10.0,486.0,13.39,0.0126,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> DEN,6566,-10.0,472.0,13.99,0.0128,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> DTW,2,10.0,10.0,10.0,0.0,9
WN,DAL -> ECP,1388,-10.0,267.0,13.6,0.0029,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> FAT,18,-3.0,10.0,1.0,0.0,"6,7,8"
WN,DAL -> HDN,204,-10.0,193.0,3.72,0.0098,"1,12,2,3,4"
WN,DAL -> IAH,1188,-10.0,484.0,18.15,0.0168,"1,2,3,4,5,6,7,8"
WN,DAL -> IND,1392,-9.0,388.0,18.41,0.0043,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> LAS,5862,-14.0,497.0,15.25,0.0089,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> LAX,3184,-10.0,396.0,15.91,0.0094,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> LGA,2712,-9.0,291.0,17.0,0.0133,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> LGB,1274,-8.0,325.0,11.73,0.0063,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> MAF,2932,-13.0,495.0,11.55,0.015,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> MCI,4070,-13.0,367.0,13.69,0.0118,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> MCO,5388,-13.0,495.0,16.06,0.0204,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> MDW,4442,-11.0,394.0,15.35,0.0131,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> MEM,928,-8.0,449.0,18.21,0.0043,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> MSP,160,-7.0,253.0,15.94,0.0,"1,10,11,12,3,4,5,6,7,8,9"
WN,DAL -> MYR,80,-8.0,127.0,12.43,0.0,"10,11,6,7,8,9"
WN,DAL -> OAK,1342,-8.0,506.0,15.9,0.006,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> PSP,280,-13.0,216.0,14.71,0.0071,"1,2,3,4,5,6"
WN,DAL -> RDU,812,-11.0,273.0,14.24,0.0049,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> SAN,2980,-10.0,490.0,16.11,0.0074,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> SAV,752,-8.0,363.0,10.3,0.0027,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> SEA,86,-6.0,111.0,15.19,0.0,"6,7,8,9"
WN,DAL -> SFO,18,-1.0,216.0,27.22,0.0,"6,7,8"
WN,DAL -> SJC,1214,-10.0,344.0,14.88,0.0016,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DAL -> TUS,236,-16.0,501.0,13.94,0.0,"1,10,11,12,2,3,4"
WN,DCA -> ATL,2814,-13.0,430.0,12.6,0.0071,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DCA -> BNA,2790,-14.0,430.0,11.59,0.0079,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DCA -> DAL,3394,-16.0,784.0,15.32,0.0136,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DCA -> MCO,2218,-12.0,536.0,18.15,0.0153,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DCA -> OKC,710,-11.0,316.0,14.32,0.0141,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DCA -> PVD,1350,-12.0,430.0,15.16,0.0074,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> ABQ,3014,-10.0,251.0,13.06,0.0053,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> BHM,730,-13.0,253.0,22.94,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> BNA,4750,-11.0,287.0,12.28,0.0088,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> BOS,1730,-12.0,345.0,21.44,0.0046,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> BUR,2654,-11.0,277.0,13.9,0.0045,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> BWI,4188,-12.0,321.0,13.33,0.01,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> BZN,2488,-13.0,350.0,13.26,0.0064,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> CHS,680,-8.0,174.0,12.42,0.0088,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> CLE,1288,-10.0,358.0,19.77,0.0031,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> CMH,2004,-10.0,279.0,14.5,0.006,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> DAL,6574,-11.0,365.0,15.11,0.0164,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> DSM,1304,-11.0,269.0,16.21,0.0138,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> DTW,1334,-9.0,244.0,18.3,0.0015,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> ELP,1686,-11.0,217.0,12.4,0.0059,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> IAD,1738,-8.0,249.0,15.81,0.0012,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> IND,2946,-10.0,370.0,13.45,0.0075,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> JAX,742,-11.0,236.0,16.3,0.0081,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> LGA,2652,-13.0,258.0,16.79,0.0075,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> LIT,756,-9.0,127.0,12.23,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> MCI,4900,-12.0,365.0,12.51,0.0094,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> MDW,5624,-11.0,366.0,14.33,0.0146,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> MEM,792,-9.0,407.0,20.24,0.0025,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> MIA,652,-7.0,306.0,24.31,0.0092,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> MSY,2268,-11.0,390.0,14.03,0.0071,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> MYR,52,-6.0,28.0,5.38,0.0,"6,7,8,9"
WN,DEN -> OAK,3730,-13.0,388.0,15.41,0.0048,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> OKC,2498,-10.0,329.0,15.04,0.0088,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> ONT,2674,-10.0,233.0,15.1,0.0037,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> ORD,3056,-13.0,341.0,13.2,0.0131,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> ORF,288,-8.0,199.0,14.24,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> PDX,3442,-11.0,274.0,15.15,0.0081,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> PHX,8848,-14.0,388.0,13.73,0.0106,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> RIC,598,-7.0,214.0,19.33,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> RNO,2178,-13.0,336.0,15.45,0.0083,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> SAN,4902,-10.0,372.0,15.85,0.0094,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> SAT,3026,-14.0,215.0,10.97,0.0066,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> SAV,110,-6.0,87.0,8.58,0.0,"10,3,4,5,6,7,8,9"
WN,DEN -> SBA,762,-9.0,186.0,13.71,0.0184,"1,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> SEA,3062,-10.0,349.0,17.63,0.0026,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> SFO,3124,-15.0,400.0,28.15,0.007,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> SLC,5430,-12.0,427.0,15.26,0.0063,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> SMF,4092,-10.0,329.0,14.96,0.0083,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DEN -> TUL,1970,-13.0,420.0,14.98,0.0061,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DSM -> DEN,1304,-15.0,558.0,12.53,0.0123,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DSM -> STL,1362,-16.0,343.0,7.28,0.0088,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DTW -> AUS,8,0.0,19.0,7.25,0.0,9
WN,DTW -> DEN,1336,-11.0,243.0,9.75,0.0015,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,DTW -> HOU,2,12.0,12.0,12.0,0.0,11
WN,DTW -> LAS,150,-7.0,308.0,15.37,0.0,"10,11,12,6,7,8,9"
WN,DTW -> TPA,10,-11.0,21.0,2.8,0.0,"3,4"
WN,ECP -> BNA,2100,-14.0,626.0,6.17,0.0076,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ECP -> BWI,112,-7.0,166.0,18.96,0.0179,"10,11,3,4,5,6,7,8,9"
WN,ECP -> DAL,1386,-14.0,245.0,9.19,0.0072,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ECP -> DEN,258,-10.0,288.0,21.38,0.0078,"3,4,5,6,7,8,9"
WN,ECP -> MDW,420,-11.0,497.0,12.41,0.0143,"10,11,3,4,5,6,7,8,9"
WN,ELP -> AUS,2030,-13.0,267.0,5.76,0.003,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ELP -> DAL,3448,-15.0,314.0,8.58,0.0087,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ELP -> HOU,2092,-14.0,245.0,6.42,0.0115,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ELP -> LAS,2090,-15.0,443.0,9.8,0.0019,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,ELP -> SAT,1556,-15.0,277.0,10.38,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,EUG -> LAS,766,-12.0,333.0,11.7,0.0157,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,EUG -> OAK,990,-13.0,341.0,3.0,0.0222,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,EUG -> SMF,422,-15.0,278.0,9.35,0.0095,"10,11,12,6,7,8,9"
WN,FAT -> DAL,18,-4.0,9.0,2.67,0.0,"6,7,8"
WN,FAT -> LAS,2270,-14.0,323.0,10.84,9.0E-4,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,FLL -> ATL,2178,-15.0,522.0,12.34,0.011,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,FLL -> AUS,942,-11.0,337.0,16.52,0.0042,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,FLL -> BNA,2326,-14.0,439.0,15.19,0.0086,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,FLL -> BWI,5268,-17.0,369.0,13.36,0.0178,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,FLL -> DAL,1558,-12.0,417.0,17.85,0.009,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,FLL -> HOU,1976,-12.0,341.0,12.97,0.0121,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,FLL -> MCI,848,-13.0,321.0,16.65,0.0118,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,FLL -> MCO,1048,-12.0,334.0,12.8,0.0134,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,FLL -> MKE,166,-9.0,221.0,24.04,0.012,"1,11,12,2,3,4,5,6"
WN,FLL -> PHL,10,1.0,153.0,49.75,0.2,"3,4"
WN,FLL -> PVD,128,-7.0,354.0,32.67,0.0,"1,11,12,2,3,4,5,6,7,8"
WN,FLL -> SJU,908,-11.0,304.0,19.29,0.011,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,FLL -> STL,1484,-14.0,278.0,11.27,0.0148,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,FLL -> TPA,954,-15.0,378.0,14.34,0.0189,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,GEG -> LAS,1304,-13.0,215.0,7.99,0.0015,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,GEG -> OAK,1302,-14.0,280.0,4.82,0.0,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,GEG -> SJC,706,-13.0,134.0,5.42,0.0028,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,GRR -> BNA,58,-10.0,151.0,19.17,0.0,"10,6,7,8,9"
WN,GRR -> BWI,722,-15.0,421.0,8.71,0.0055,"1,10,11,12,2,3,4,5,6,7,8,9"
WN,GRR -> LAS,108,-12.0,127.0,5.3,0.0,"10,11,12"
